x,y,z,t,u,v,w,p,d,dx,dy,dz
0.0032410005,0.0032615122,0.0495221893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0044519555,-0.0012041732,0.0004678318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0028959136,-0.0035687677,0.0495261501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0007038714,-0.0045532777,0.0004718717,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.003853688,-0.0025230379,0.0495254879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0021196142,0.0041125123,0.0495616544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0032911741,-0.0027403544,0.0041054166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0010546912,-0.004157319,0.0348498055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0042737249,-0.0002813075,0.0409495642,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0008316599,-0.002410364,0.0005531199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015006967,-0.0040496515,0.0471420943,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-6.9902e-06,0.0015546956,0.0007918526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.001166516,0.0041296142,0.0088464694,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0038473066,-0.0018958238,0.0285501962,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0038475116,-0.0018962148,0.0275500932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0033665902,-0.0026520797,0.0400503014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0027379492,-0.003290201,0.016849819,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.001164894,-0.0041262708,0.0208502244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0042715026,-0.0002813875,0.0215500585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0027386442,-0.0032891109,0.0463991514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0022850516,0.0036239086,0.0312501109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0022887835,-0.0036269171,0.0017444086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0033637443,0.0026499871,0.0084501379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0040164775,0.00148001,0.041153826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0001666527,-0.0042791094,0.0142499368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0041514214,0.0010531124,0.0328500989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0035696492,-0.0023865049,0.0244498432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.004286763,0.000167171,0.0142496391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00300689,0.0014692867,0.0005950709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0024903372,-0.0034707101,0.0119502154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0008071245,0.0041875457,0.0236499458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0023603911,-0.0026192241,0.0493229475,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.001899534,0.0038508073,0.0029406441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0007281227,0.0042317694,0.034649938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0007566368,-0.0042173013,0.0416495854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.22169e-05,0.0042756137,0.0287497193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0003252668,0.0042656335,0.0229500665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0032932627,0.0027405685,0.0271500685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0010539848,0.0041546942,0.0373502435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0038365172,-0.0018904782,0.0070365546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0041615109,0.0010138751,0.0078501113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0012659072,0.0040758356,0.0143503615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0031291555,-0.0014078605,0.0007285183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0013124661,-0.0040611483,0.0186499892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0042692022,-0.0003500341,0.0475241865,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0005599869,0.0042435911,0.0184501052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0003434783,0.0042712449,0.0474434184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0007481717,-0.0042501135,0.0481326589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0040852547,-0.001243032,0.0198500119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0037389538,-0.0020689162,0.0202497996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0001651584,0.0042937166,0.0027551658,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0009763388,-0.004159695,0.0253502188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0002821888,-0.0042852747,0.0330497082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0007878411,-0.0042058481,0.0131496567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0007263958,0.0042195892,0.0358501838,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0041554103,0.0009873071,0.0108496932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0019426548,-0.0012084442,0.0006636005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0031175817,0.0029201902,0.017650188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.001136894,0.0034491909,0.049313197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0016676829,0.003969329,0.0474028844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0041921173,-0.0008257532,0.0343500183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0013896613,0.0040313266,0.0336500591,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0019438179,0.0012144727,0.0493382907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0041498985,0.0009772013,0.0306502522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0036635499,-0.0022048715,0.032250113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0009830071,0.0041603149,0.0266500706,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0017942163,-0.0038708165,0.0155500081,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-9.29997e-05,0.0042850532,0.0017693283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0018150787,0.0038688855,0.0164500759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0039694296,-0.0015865145,0.0444638136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0005880653,-0.0042464936,0.0375500942,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0042398528,0.0004011529,0.0069477257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0016274723,-0.0039588692,0.0079495248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0011668686,-0.0041320976,0.0323500069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0016075014,0.0039652774,0.0125499352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.003675568,0.0021612515,0.0407501203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0038849432,0.0017642214,0.0415501595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0015916147,-0.0039860478,0.0250498941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0042433845,-0.0005455057,0.042450082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0032550398,-0.0015500925,0.0492696427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0011927786,0.0041023939,0.0216500976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0002895518,-0.0024066893,0.0492577296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0003878244,0.0042485312,0.0299498697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0042689542,-4.27434e-05,0.0097498685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0040386621,0.0013735458,0.0316497732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0018387464,-0.0038538224,0.034049894,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0032043818,0.0028061997,0.0063296351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0042493971,0.0003623222,0.0035475795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0007889086,-0.0042070808,0.0156498374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0009302091,-0.0041646693,0.0043426999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.003261496,-0.0032362482,0.0004804073,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0035698466,-0.002903712,0.0495284254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0030909753,0.0001418741,0.0007466298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020991176,0.0026957459,0.0493647366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0027516689,0.0033041974,0.0051157139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0039960764,0.0015954162,0.0125499814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020072846,0.0038129312,0.0352503667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020033507,-0.0038054669,0.0357498114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0042563317,-0.0006161101,0.0175496301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0035740221,-0.0023895343,0.0235499683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0038603959,0.0019028141,0.0259499153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.003860235,-0.0019024516,0.0320502627,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0023932568,0.0035798937,0.0385500369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0038606034,-0.001902405,0.0419501703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0002827335,-0.004294617,0.0364502751,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0023905639,0.0035759974,0.0234499827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0041963969,-0.0010667258,0.0026702608,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0022916489,0.0036336083,0.0212503264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0030127998,-0.0014741423,0.0493939681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0026627879,-0.0033790392,0.0199501758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0027495155,0.0033000247,0.0463850353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.002393262,-0.0035799793,0.0234501184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0035808703,-0.0023936375,0.0389501736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0042980829,0.0001662658,0.0042499938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0023220505,0.0037904599,0.0484922359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0023222141,-0.003789168,0.0015017138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0038063785,-0.0020036736,0.0092500988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0013496083,-0.0040666033,0.0166503483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0014904014,0.0040427432,0.0176499351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0002828757,-0.0042993357,0.0109499651,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0005294901,-0.0042492777,0.0410515144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0042806289,-4.40974e-05,0.0382500328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0041837314,-0.0010622137,0.0468215497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0034145543,0.0006446795,0.0493157891,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0021552606,0.0036953431,0.0087500444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0038792508,-0.0018011169,0.0220502108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0013229551,0.0040668016,0.0421505495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0042894553,-0.0002818842,0.0129500071,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0038085151,-0.0020129141,0.0142498248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.004305372,0.0001683159,0.0127501907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0033989553,0.0026303252,0.0389499263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0002822729,-0.0042901511,0.0099500447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0042376448,-0.0007295638,0.0358499561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0042802726,5.7524e-06,0.0237497389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0014880006,-0.0040370822,0.0131503611,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0029610687,0.003090033,0.0436701769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0024691736,-0.0035052463,0.0030149688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00032102,0.0024948896,0.0494297341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.000968216,0.0041716367,0.0431505341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0007896615,0.0042153897,0.0208500128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0016543177,0.0039634302,0.0260501215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.000419577,0.0042660228,0.0280500527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0037280204,0.0021051298,0.0207499255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0034425306,-0.0025328733,0.0245500226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0014048794,0.0040413018,0.0108499718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0014085751,0.0040405413,0.0353501201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0001839926,-0.0013842462,0.0491924851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0013143602,-0.0041076272,0.001456015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-9.27182e-05,-0.0042874154,0.0032561934,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.001495238,-0.0040513385,0.0036432758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0040452801,0.0014348343,0.0078491271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0020565775,-0.0037563554,0.0257502817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0012973018,-0.0040760101,0.0148499271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0039217982,-0.0017305154,0.0365501728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.002659885,0.0033759032,0.0100498024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0022529979,-0.003648158,0.0312499278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0029981488,0.0030818163,0.0472005286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0018267694,-0.0038942826,0.0475519241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0021324797,0.0037164121,0.0107500093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0025063764,-0.0034651251,0.0365499698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0016735368,-0.0039392905,0.0439700241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0039202881,0.0017321378,0.0179501207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.003702897,0.0021605788,0.0187499792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0022652733,0.0036462713,0.0072367308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0007298279,0.0042437201,0.0136499191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0018143866,0.0038718984,0.0044422557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0024267068,-0.0035355534,0.0140500368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0024404814,-0.0035231799,0.0420571886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0020611625,0.0037551758,0.0417508009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.004177324,-0.0009908232,0.0133496958,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0008227455,0.0021474162,0.0494010513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0042549929,-0.0005706208,0.0089482504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0031707445,-0.0028761518,0.0353499385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0036128897,-0.0029101295,0.0004708598,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0012183565,-0.0044862543,0.0495339828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045872969,-0.0007047291,0.0004722579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0041770013,0.0010414609,0.0321502397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0012100069,0.0044727579,0.0004640365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.003506374,-0.0018711934,0.0005565882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0045591943,0.0008829044,0.0496503965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015425404,-0.0030839747,0.0493236863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0006854958,-0.0024959682,0.0493517211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0011740102,0.0041592824,0.0076498377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.004251121,0.0007315817,0.0303500509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0040471393,-0.0014921745,0.041149881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0033215437,0.0027632986,0.0168503485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0011728194,-0.0041551551,0.0216499784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0042455883,0.0007307606,0.0413533717,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0023997894,-0.003590276,0.0334500215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0041542316,0.0011723436,0.0336500057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0043031395,0.0002827458,0.0105502431,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0038212112,-0.0020115435,0.0162499704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0035856022,0.0023973042,0.0399501553,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0041536285,0.0011725518,0.0401507729,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0033916133,-0.0026725584,0.0194503181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0042740247,0.0006189769,0.0360502541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0040121693,0.0016017167,0.0044333025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0040113272,0.0016011243,0.033549916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.004271965,0.0006187914,0.0185499755,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0042701755,-0.0006184077,0.0390498232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.003186113,0.0028737558,0.030850362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0013126092,-0.0040890164,0.0411534274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0017813957,0.0039060596,0.0259499958,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0034819174,-0.0025200953,0.021950269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0043110725,-0.0001399099,0.0297500254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0036650849,0.0022713234,0.0077483495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0038756672,0.0018555503,0.0454785358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.003540059,0.0024529995,0.0369499847,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0026190739,0.0034193006,0.0370500612,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0024524827,0.0035406303,0.0369500145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0034191702,0.0026199061,0.0370500072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.001674275,0.0032952498,0.000688994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0043145459,0.0002836063,0.0449502896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0037755401,-0.002051216,0.0357501908,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0026650987,-0.0022499212,0.0492626921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0015980935,0.0040031331,0.0385500122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0041820304,-0.0010355201,0.0323502816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0030149685,0.003096078,0.0118496328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.003396564,-0.002680596,0.002904178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0013216506,0.0040821694,0.0436574239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0043160505,0.0002801385,0.0015643344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0019265631,0.0038935982,0.0014732651,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.001013624,0.0041803141,0.0281498502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.004297007,-0.000315149,0.0204500857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.003169648,-0.002908096,0.025849897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0030931773,0.0030118035,0.0408501355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0024270232,-0.0035609466,0.0224496976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0042729694,0.0006184546,0.0344498877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.003002565,0.0030859466,0.0448675087,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0028134973,0.0022638349,0.0006451592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0036463984,0.0022979062,0.0457648635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0040520553,-0.0014943618,0.0428509246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0031134549,-0.0029684125,0.0468877449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0008168314,-0.0042162158,0.0278501843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0039749102,-0.0020111445,0.0481058429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0036583302,-0.0022572984,0.0437612813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0009698661,-0.0012373007,0.0492307987,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0013860282,0.0041040567,0.0023797343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0040096514,0.0016002895,0.0220498993,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0043142573,0.0002830799,0.0445568563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.004120676,0.0012212553,0.0436647212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0041611389,-0.0011744651,0.0133499881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0036976671,0.0021876533,0.0327500041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0036708228,0.0022427522,0.0107500247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.004264187,0.0005092307,0.0250497229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0030088375,-0.0030902582,0.0141502287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0042938036,3.14498e-05,0.014249611,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.003983168,0.0020110381,0.0018885356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.003120783,-0.0029677264,0.0411504093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0019912089,-0.0019643942,0.000641215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0004912515,0.0042730015,0.0364500955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.004205428,-0.00086977,0.0278499095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0004665509,-0.0042680432,0.0435557964,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.002760894,0.003318424,0.0378497637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0028132131,0.0032412197,0.0091496065,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0021190367,0.0041240624,0.000472784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0045853625,0.0007068976,0.0495384672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0043123766,0.0004976183,0.0489442209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0043464234,0.0016448699,0.0495390811,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
