x,y,z,t,d,dx,dy,dz,eta
-0.0043753106,0.0024109579,0.048444834,0.005,1.0849313270000494e-07,9.499999720219421e-08,-5.240000078288176e-08,0,-1.0849312404980632e-07
-0.0044223533,0.0023253657,0.0488030975,0.005,7.773441978997653e-08,6.900000215637192e-08,-3.57999994093916e-08,0,-7.773325071038645e-08
-0.0029421329,-0.0040396154,0.0489434548,0.005,6.606640567952127e-08,3.890000144224359e-08,5.340000086562213e-08,0,-6.606640569339906e-08
-0.0023971259,-0.0043822668,0.048451881,0.005,1.0705606001693013e-07,5.1600000716689465e-08,9.379999710290576e-08,0,-1.0705575598669165e-07
-0.0023190322,-0.0044254692,0.0488083979,0.005,7.705646964950574e-08,3.490000111128211e-08,6.869999680247929e-08,0,-7.705031098564907e-08
-0.002949582,0.0040335864,0.0010667621,0.005,2.3237839741341304e-07,1.0240000136718663e-07,-2.08599999496073e-07,0,-2.288265094152822e-07
-0.0024113374,0.0043750821,0.0015480294,0.005,4.6963305067038164e-07,1.3800000431274384e-07,-4.4890001049679995e-07,0,-4.597526244978431e-07
-0.0023168238,0.0044265558,0.0011891481,0.005,3.3972091273426486e-07,8.149999786155604e-08,-3.298000024187786e-07,0,-3.299896300682989e-07
-0.0040391618,-0.0029426663,0.0010610446,0.005,5.404987177826115e-07,3.876999983276619e-07,3.766000133964553e-07,0,-5.351147746683604e-07
-0.0043800432,-0.0024015377,0.0015494056,0.005,8.825277859614289e-07,7.102000267877884e-07,5.238999847279047e-07,0,-8.746102621529778e-07
-0.0044262256,-0.0023174939,0.0011928131,0.005,6.200349957907747e-07,5.031000114286144e-07,3.623999873525463e-07,0,-6.138015911615058e-07
0.0004850087,-0.0049756758,0.0496053582,0.005,2.0010496371014597e-08,-2.099999951710174e-09,1.9899999870176543e-08,0,-2.0009861776207338e-08
0.0004842646,0.0049756981,0.0003887455,0.005,1.112130405545031e-07,-3.750000132640707e-08,-1.0469999978113265e-07,0,-1.078401038901583e-07
0.0028544873,-0.0041017943,0.0016192457,0.005,8.301025218315772e-07,-4.050000086408545e-07,7.245999995575403e-07,0,-8.260941197343538e-07
0.0024634265,-0.0043486416,0.0020376674,0.005,1.1231686585233547e-06,-4.871999976785446e-07,1.0119999842572724e-06,0,-1.1206681058539142e-06
