x,y,z,t,d,dx,dy,dz,eta
0.0029421684,-0.0040426041,0.0496453754,0.01,2.0745578694914e-06,1.257100052498572e-06,-1.6502999642398208e-06,0,2.074063458898205e-06
-0.0040451,-0.002939,0.0,0.01,0.0,0.0,0.0,0,0.0
-0.002939,0.0040451,0.0,0.01,0.0,0.0,0.0,0,0.0
-0.0040451,0.002939,0.05,0.01,0.0,0.0,0.0,0,0.0
-0.002939,-0.0040451,0.05,0.01,0.0,0.0,0.0,0,0.0
6.84e-08,0.005,0.05,0.01,0.0,0.0,0.0,0,0.0
6.84e-08,-0.005,0.0,0.01,0.0,0.0,0.0,0,0.0
-6.84e-08,-0.005,0.05,0.01,0.0,0.0,0.0,0,0.0
-6.84e-08,0.005,0.0,0.01,0.0,0.0,0.0,0,0.0
0.0037157,-0.0033457,0.0,0.01,0.0,0.0,0.0,0,0.0
0.0037157,0.0033457,0.05,0.01,0.0,0.0,0.0,0,0.0
0.0033456,0.0037158,0.0,0.01,0.0,0.0,0.0,0,0.0
0.0033456,-0.0037158,0.05,0.01,1.414213607331405e-10,-1.000000013351432e-10,-1.000000013351432e-10,0,7.403971533093134e-12
-0.0037157,0.0033457,0.0,0.01,0.0,0.0,0.0,0,0.0
-0.0037157,-0.0033457,0.05,0.01,0.0,0.0,0.0,0,0.0
-0.0033456,-0.0037158,0.0,0.01,0.0,0.0,0.0,0,0.0
-0.0033456,0.0037158,0.05,0.01,1.414213607331405e-10,1.000000013351432e-10,1.000000013351432e-10,0,7.403971533093134e-12
0.0040451,0.002939,0.0,0.01,0.0,0.0,0.0,0,0.0
0.002939,-0.0040451,0.0,0.01,0.0,0.0,0.0,0,0.0
0.002939,0.0040451,0.05,0.01,0.0,0.0,0.0,0,0.0
0.0040451,-0.002939,0.05,0.01,0.0,0.0,0.0,0,0.0
-0.0049742352,0.0004914004,-0.0,0.01,0.0,0.0,0.0,0,0.0
-0.0049539454,0.0006458883,0.0003414918,0.01,5.881743092572833e-08,-5.100000066704524e-08,2.930000064793603e-08,0,5.436006810313754e-08
-0.0049742352,-0.0004914003,0.05,0.01,0.0,0.0,0.0,0,0.0
-0.0049535106,-0.000648595,0.0496587296,0.01,1.9296207938168664e-06,-1.9116000657959376e-06,-2.6309999157092534e-07,0,1.929578996962694e-06
0.0037157,0.0033457,0.0,0.01,0.0,0.0,0.0,0,0.0
0.0037169443,0.0033442462,0.0003676113,0.01,7.822512060329245e-08,5.0899998882414366e-08,5.940000136206436e-08,0,7.756867928705724e-08
0.0037157,-0.0033457,0.05,0.01,0.0,0.0,0.0,0,0.0
0.0037169442,-0.0033442462,0.0496323866,0.01,2.1725920760218287e-06,1.631500026633148e-06,-1.4347000387715525e-06,0,2.1724518683751207e-06
0.0033457,-0.0037157,0.0,0.01,0.0,0.0,0.0,0,0.0
0.003344,-0.0037172,0.0003514996,0.01,3.0784573112896396e-08,8.799999839936845e-09,2.9500000664484105e-08,0,-1.6045999271484257e-08
0.0033457,0.0037157,0.05,0.01,0.0,0.0,0.0,0,0.0
0.0033440963,0.0037170934,0.0496317803,0.01,2.0739769297506427e-06,1.3884999816582422e-06,1.5406000102302642e-06,0,2.0739761750088875e-06
-0.0037157,0.0033457,0.05,0.01,0.0,0.0,0.0,0,0.0
-0.0037207,0.0033401,0.0496425,0.01,2.0589918676705565e-06,-1.5342000097007258e-06,1.373200007037667e-06,0,2.058989738624485e-06
-0.0037157,-0.0033457,0.0,0.01,0.0,0.0,0.0,0,0.0
-0.0037208789,-0.0033398706,0.0003765872,0.01,3.49834259338877e-08,-2.7200000474181252e-08,2.2000000043931323e-08,0,5.546305889385372e-09
-0.0033457,-0.0037157,0.05,0.01,0.0,0.0,0.0,0,0.0
-0.0033401159,-0.0037206435,0.0496267839,0.01,2.1263167582219467e-06,-1.4155999679132947e-06,-1.5865999785091844e-06,0,2.1263068278893488e-06
-0.0033457,0.0037157,0.0,0.01,0.0,0.0,0.0,0,0.0
-0.0033402979,0.0037204528,0.0003770125,0.01,2.3558650141808357e-08,-2.3000000126671694e-08,5.099999977886682e-09,0,1.916049658517993e-08
-0.0005225731,0.0049726,0.05,0.01,0.0,0.0,0.0,0,0.0
-0.0005312613,0.0049713065,0.0496200664,0.01,2.147659415641101e-06,-2.156999983071728e-07,2.1368000489019323e-06,0,2.1476225403275345e-06
-0.0005225731,-0.0049726,0.0,0.01,0.0,0.0,0.0,0,0.0
-0.0005306688,-0.0049713339,0.0003752727,0.01,1.8483506281086193e-08,-1.4999999464748726e-08,1.0800000005417587e-08,0,-9.146822858158155e-09
-0.0010395,0.0048907,0.05,0.01,0.0,0.0,0.0,0,0.0
-0.0010395,-0.0048907,0.0,0.01,0.0,0.0,0.0,0,0.0
-0.0048984347,0.0009912543,-0.0,0.01,0.0,0.0,0.0,0,0.0
-0.004897695,-0.0009959288,0.05,0.01,0.0,0.0,0.0,0,0.0
0.0049713721,0.0005258274,0.0495937659,0.01,2.278133706568042e-06,2.268599928356707e-06,2.082000065684042e-07,0,2.2779149680719757e-06
0.0049695682,-0.0005372261,0.0004075724,0.01,5.66095401666189e-08,2.800000054037355e-08,4.9200000518112574e-08,0,2.2550213548029607e-08
-0.0040361069,0.002946441,0.0489337976,0.01,7.4348981797811575e-06,-5.99490022068494e-06,4.397600150696235e-06,0,7.434878547874814e-06
-0.0043753106,0.0024109579,0.048444834,0.01,1.2020840586046688e-05,-1.055370012181811e-05,5.755000074714189e-06,0,1.2020724174255891e-05
-0.0044223533,0.0023253657,0.0488030975,0.01,8.638610779598821e-06,-7.686499884584919e-06,3.942499915865483e-06,0,8.638164689774887e-06
-0.0029421329,-0.0040396154,0.0489434548,0.01,7.238990747282514e-06,-4.254100076650502e-06,-5.857099949935218e-06,0,7.238984544919239e-06
-0.0023971259,-0.0043822668,0.048451881,0.01,1.1713441381289158e-05,-5.606400009128265e-06,-1.0284599738952238e-05,0,1.1713429514256628e-05
-0.0023190322,-0.0044254692,0.0488083979,0.01,8.454874659946654e-06,-3.8023999877623282e-06,-7.551599992439151e-06,0,8.453765021911551e-06
-0.002949582,0.0040335864,0.0010667621,0.01,4.980813272936757e-08,-4.7099998568000956e-08,-1.619999956403717e-08,0,1.4725350021803363e-08
-0.0024113374,0.0043750821,0.0015480294,0.01,7.435004789613231e-08,-2.2700000101849582e-08,-7.079999875259091e-08,0,-5.1048451897919844e-08
-0.0023168238,0.0044265558,0.0011891481,0.01,5.718478846006292e-08,-5.700000027530905e-09,-5.689999937885659e-08,0,-4.776917968130068e-08
-0.0040391618,-0.0029426663,0.0010610446,0.01,1.2091294365745853e-07,-8.130000139772164e-08,8.949999852347901e-08,0,1.301122734033433e-08
-0.0043800432,-0.0024015377,0.0015494056,0.01,2.0881689977159112e-07,-1.3429999512482027e-07,1.5989999724297377e-07,0,4.089011891583727e-08
-0.0044262256,-0.0023174939,0.0011928131,0.01,1.592172367281819e-07,-1.097999984267517e-07,1.152999971054669e-07,0,4.379392405749055e-08
