x,y,z,t,u,v,w,p,d,dx,dy,dz,eta
-0.0047552,0.0015453,0.0409025,0.0025,4.23296e-05,-1.40119e-05,0.0,-0.1570706,1.612761657554529e-08,1.5299999489570837e-08,-5.099999977886682e-09,0.0,-1.6127156984846458e-08
-0.0047552,-0.0015453,0.0090975,0.0025,-0.0589249935,-0.0194408352,0.0,661.1311,5.1368398999329656e-05,-4.8802601668285206e-05,-1.6031799532356672e-05,0.0,5.1368139650178994e-05
-0.0020341,0.0045675,0.0072878,0.0025,-0.0175830197,0.0391713812,0.0,955.4429,6.950301030883566e-05,-2.8442100301617756e-05,6.341699918266386e-05,0.0,6.950277743874873e-05
-0.0045675,-0.0020341,0.0072878,0.0025,-0.040125288,-0.0181113037,0.0,996.7217,7.139928493415937e-05,-6.518799636978656e-05,-2.912700074375607e-05,0.0,7.139922887738816e-05
-0.0020341,-0.0045675,0.0427122,0.0025,1.08019e-05,2.41105e-05,0.0,-0.04470847,9.087353980419266e-09,3.7000000840947678e-09,8.29999979856666e-09,0.0,-9.087353235355533e-09
-0.0045675,0.0020341,0.0427122,0.0025,2.44818e-05,-1.12659e-05,0.0,-0.0376473,9.219544239158495e-09,8.399999806840697e-09,-3.7999998703242e-09,0.0,-9.219386240544303e-09
-0.00104,-0.0048906,0.0060977,0.0025,-0.0035091369,-0.0195688696,0.0,1114.089,7.613309571752325e-05,-1.6049900295911357e-05,-7.442210335284472e-05,0.0,7.613278561523652e-05
-0.00104,0.0048906,0.0439023,0.0025,3.8362e-06,-1.8306e-05,0.0,0.001278374,6.236986482832663e-09,1.2999999965401798e-09,-6.100000060627053e-09,0.0,-6.2369858427197e-09
-0.0048906,-0.0010401,0.0439023,0.0025,1.82523e-05,3.937e-06,0.0,0.00475366,6.236986482832663e-09,6.100000060627053e-09,1.2999999965401798e-09,0.0,-6.236985895628766e-09
-0.0048906,0.0010401,0.0060977,0.0025,-0.0197758509,0.0036826805,0.0,1110.093,7.698033004999161e-05,-7.545659900642931e-05,1.5240500033542048e-05,0.0,7.697634406498687e-05
-0.0005234504,-0.0049725,0.0042965,0.0025,0.0027496765,0.0144697048,0.0,1069.376,7.13008048478514e-05,-7.531600203947164e-06,-7.090190047165379e-05,0.0,7.130077093907543e-05
-0.0005234504,0.0049725,0.0457035,0.0025,9.575e-07,-1.01691e-05,0.0,0.02594618,3.2140317074436098e-09,2.999999970665357e-10,-3.2000000427245823e-09,0.0,-3.213822671530031e-09
-0.0049726,0.0005228716,0.0042963,0.0025,0.0152104091,-0.0020306075,0.0,1105.063,7.214774814201519e-05,-7.181450200732797e-05,6.926400146767264e-06,0.0,7.214510828896809e-05
-0.0045675,-0.0020343,0.0428019,0.0025,2.39547e-05,1.05484e-05,0.0,-0.03478829,8.955445274239082e-09,8.199999790292622e-09,3.6000000758207307e-09,0.0,-8.955318493708564e-09
-0.0045675,0.0020343,0.0071981,0.0025,-0.0377622534,0.0162497762,0.0,987.8455,7.05604106769897e-05,-6.471599772339687e-05,2.811779995681718e-05,0.0,7.055750443956278e-05
0.0047551,0.0015458,0.045102,0.0025,-1.20729e-05,-3.9913e-06,0.0,0.02239394,4.1109609050238305e-09,-3.899999878598237e-09,-1.2999999965401798e-09,0.0,-4.110847057724187e-09
0.0015457,-0.0047551,0.045102,0.0025,-3.8848e-06,1.18259e-05,0.0,0.01831751,4.016217136637579e-09,-1.2999999965401798e-09,3.7999998703242e-09,0.0,-4.0157447870475815e-09
0.0015457,0.0047551,0.004898,0.0025,-0.0022332886,-0.0048191114,0.0,1105.285,7.529312279075384e-05,2.3274600607692264e-05,7.160550012486055e-05,0.0,7.529312474025343e-05
0.0047551,-0.0015458,0.004898,0.0025,-0.0045776041,0.0018480585,0.0,1153.744,7.570476009277627e-05,7.199130050139502e-05,-2.3419299395754933e-05,0.0,7.57047597895466e-05
0.0020339,-0.0045676,0.0463127,0.0025,-3.3293e-06,7.209e-06,0.0,0.02478531,2.4166091350252827e-09,-9.999999717180685e-10,2.1999999599842113e-09,0.0,-2.416537582886069e-09
0.0020339,0.0045676,0.0036873,0.0025,-0.0104172188,-0.0229304389,0.0,1027.135,6.497537833638489e-05,2.654650052136276e-05,5.930499901296571e-05,0.0,6.497525565493135e-05
-0.0049726,-0.0005228716,0.0457036,0.0025,1.01325e-05,1.0909e-06,0.0,0.02527899,3.2249030113007393e-09,3.2000000427245823e-09,4.000000053405728e-10,0.0,-3.224284346459161e-09
0.0047551,0.0015456,0.0065941,0.0025,0.0289812237,0.0089166196,0.0,1119.993,7.470437412848696e-05,7.118219946278259e-05,2.2668000383418985e-05,0.0,7.470306369986458e-05
0.0047551,-0.0015456,0.0434059,0.0025,-2.09274e-05,6.5839e-06,0.0,-0.009354358,7.337574547960912e-09,-7.000000135093387e-09,2.1999999599842113e-09,0.0,-7.337225223225108e-09
-0.0024998,0.0043302,0.0089983,0.0025,-0.0300721477,0.0522054456,0.0,680.7298,5.162216621101834e-05,-2.5995199393946677e-05,4.4599299144465476e-05,0.0,5.162172239473253e-05
-0.0043302,-0.0024998,0.0089983,0.0025,-0.0537798429,-0.0310073908,0.0,702.9693,5.274346040096134e-05,-4.570090095512569e-05,-2.633059921208769e-05,0.0,5.2743442523569065e-05
-0.0024998,-0.0043302,0.0410017,0.0025,2.14882e-05,3.70077e-05,0.0,-0.1509715,1.5368149419714427e-08,7.699999748922437e-09,1.3300000212268515e-08,0.0,-1.536813708496315e-08
-0.0043302,0.0024998,0.0410017,0.0025,3.79358e-05,-2.19374e-05,0.0,-0.1470484,1.5778466533333813e-08,1.3600000237090626e-08,-7.999999773744548e-09,0.0,-1.5777940099402643e-08
-0.0020342,-0.0045675,0.0071981,0.0025,-0.0168170516,-0.0365319777,0.0,1005.819,7.038335752440616e-05,-2.908950045821257e-05,-6.409070192603394e-05,0.0,7.03816147012877e-05
-0.0020342,0.0045675,0.0428019,0.0025,1.09204e-05,-2.42337e-05,0.0,-0.02976659,8.996110523185052e-09,3.7000000840947678e-09,-8.199999790292622e-09,0.0,-8.996003341560366e-09
0.0045678,-0.0020336,0.0427018,0.0025,-2.49155e-05,1.07667e-05,0.0,-0.03945401,9.27038268372371e-09,-8.499999815114734e-09,3.7000000840947678e-09,0.0,-9.270063596085454e-09
0.0045678,0.0020336,0.0072982,0.0025,0.0390342706,0.0168617086,0.0,957.2701,6.944951019249856e-05,6.36038021184504e-05,2.7888900149264373e-05,0.0,6.944842347105136e-05
0.0045676,0.0020339,0.0463127,0.0025,-7.4255e-06,-3.3013e-06,0.0,0.02539522,2.507987151290081e-09,-2.2999999682582484e-09,-9.999999717180685e-10,0.0,-2.5078900952463234e-09
0.0045676,-0.0020339,0.0036873,0.0025,-0.023068095,0.0105795157,0.0,1046.625,6.519579619634897e-05,5.95817000430543e-05,-2.6467199859325774e-05,0.0,6.519576897620182e-05
0.00104,-0.0048906,0.0464048,0.0025,-1.6333e-06,7.3914e-06,0.0,0.02352885,2.3537205517953907e-09,-4.999999858590343e-10,2.2999999682582484e-09,0.0,-2.353696319443155e-09
0.00104,0.0048906,0.0035952,0.0025,-0.0059862221,-0.0251817531,0.0,1021.621,6.384183507179841e-05,1.3253399629320484e-05,6.245099939405918e-05,0.0,6.384183052491211e-05
0.0015456,-0.0047551,0.0065941,0.0025,0.0094975703,-0.0307040129,0.0,1087.367,7.517659105360508e-05,2.340520040888805e-05,-7.144029950723052e-05,0.0,7.517639000917224e-05
0.0015456,0.0047551,0.0434059,0.0025,-6.7497e-06,-2.0899e-05,0.0,-0.007570781,7.368174959054841e-09,-2.2999999682582484e-09,-7.000000135093387e-09,0.0,-7.368137312953327e-09
0.0020335,0.0045678,0.0427018,0.0025,-1.09612e-05,-2.46205e-05,0.0,-0.04021186,9.310746840185402e-09,-3.7999998703242e-09,-8.499999815114734e-09,0.0,-9.310735067484532e-09
0.0020335,-0.0045678,0.0072982,0.0025,0.0172685981,-0.0403162758,0.0,973.5407,7.047069811960682e-05,2.8729600671795197e-05,-6.434849638026208e-05,0.0,7.04706585804753e-05
-0.0025004,0.0043299,0.0059769,0.0025,-0.0091808285,0.0159769414,0.0,1085.327,7.679391273995861e-05,-3.8626199966529384e-05,6.637260230490938e-05,0.0,7.679348831431902e-05
-0.0043299,-0.0025004,0.0059769,0.0025,-0.0166467181,-0.009314191,0.0,1149.453,7.855316653149202e-05,-6.81056990288198e-05,-3.914349872502498e-05,0.0,7.855300442888725e-05
-0.0025004,-0.0043299,0.0440231,0.0025,8.9613e-06,1.53968e-05,0.0,0.004785853,5.8668558899910295e-09,2.900000017902471e-09,5.099999977886682e-09,0.0,-5.866725991295063e-09
-0.0043299,0.0025004,0.0440231,0.0025,1.5556e-05,-9.1611e-06,0.0,0.008416876,5.916924727955575e-09,5.099999977886682e-09,-3.000000026176508e-09,0.0,-5.916733956945475e-09
0.0015453,-0.0047552,0.0070967,0.0025,0.0123278983,-0.039042022,0.0,1010.579,7.196233491413295e-05,2.2412999896914698e-05,-6.838300032541156e-05,0.0,7.19621072985243e-05
0.0047552,0.0015453,0.0070967,0.0025,0.0376006552,0.011710297,0.0,954.7284,7.12902401573956e-05,6.793349893996492e-05,2.161799966415856e-05,0.0,7.128892599177639e-05
0.0047552,-0.0015453,0.0429033,0.0025,-2.44227e-05,7.6326e-06,0.0,-0.03169461,8.697701225912624e-09,-8.29999979856666e-09,2.5999999930803597e-09,0.0,-8.697209023279806e-09
0.0015453,0.0047552,0.0429033,0.0025,-7.7995e-06,-2.41618e-05,0.0,-0.02884309,8.728115119538415e-09,-2.7000000013543968e-09,-8.29999979856666e-09,0.0,-8.728115098721734e-09
0.0048906,0.0010403,0.0459031,0.0025,-9.2863e-06,-2.1303e-06,0.0,0.02693254,2.983286728763801e-09,-2.900000017902471e-09,-7.000000024071085e-10,0.0,-2.982178520620493e-09
0.0048906,-0.0010403,0.0040969,0.0025,-0.0183233376,0.0045049656,0.0,1081.846,7.016307790763676e-05,6.8662702688016e-05,-1.443230030417908e-05,0.0,7.016287723684775e-05
0.0035685667,0.0009267527,0.05,0.0025,-1.0256e-06,-2.309e-07,4.5982e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0035675245,-0.0009290017,0.0,0.0025,0.0153865358,-0.0055974079,0.1570818257,333.3,0.0,0.0,0.0,0.0,0.0
0.0020342,-0.0045675,0.0057879,0.0025,0.0054156534,-0.0148142262,0.0,1123.163,7.773972902214155e-05,3.1701398256700486e-05,-7.098229980329052e-05,0.0,7.77396890151074e-05
0.0045675,0.0020342,0.0057879,0.0025,0.0131927618,0.0052182943,0.0,1135.103,7.729416392976418e-05,7.080160139594227e-05,3.1008399673737586e-05,0.0,7.729270160502111e-05
0.0045675,-0.0020342,0.0442121,0.0025,-1.55332e-05,6.7891e-06,0.0,0.0115397,5.554277482389125e-09,-5.099999977886682e-09,2.1999999599842113e-09,0.0,-5.553895124181529e-09
0.0020342,0.0045675,0.0442121,0.0025,-6.8796e-06,-1.55841e-05,0.0,0.009900069,5.594640306583187e-09,-2.2999999682582484e-09,-5.099999977886682e-09,0.0,-5.594579103804231e-09
-0.0025006,0.0043298,0.0425023,0.0025,1.45211e-05,-2.50926e-05,0.0,-0.05522821,9.947863865988893e-09,4.999999969612645e-09,-8.599999823388771e-09,0.0,-9.947822495436076e-09
-0.0025006,-0.0043298,0.0074977,0.0025,-0.0235523394,-0.0391211871,0.0,960.1751,6.82076788507402e-05,-3.462619861238636e-05,-5.8764901041286066e-05,0.0,6.820511320665759e-05
-0.0020341,0.0045675,0.0077909,0.0025,-0.0204638639,0.0457792938,0.0,902.181,6.493460386991501e-05,-2.6576000891509466e-05,5.9247100580250844e-05,0.0,6.493437189201718e-05
-0.0045675,-0.0020341,0.0077909,0.0025,-0.0467706626,-0.0211295643,0.0,929.0468,6.667554407613352e-05,-6.0879701777594164e-05,-2.7189900720259175e-05,0.0,6.667550955329754e-05
-0.0020341,-0.0045675,0.0422091,0.0025,1.24699e-05,2.78635e-05,0.0,-0.06136789,1.0701868724538599e-08,4.2999999116943854e-09,9.799999922677216e-09,0.0,-1.0701707534900573e-08
-0.0045675,0.0020341,0.0422091,0.0025,2.85016e-05,-1.3011e-05,0.0,-0.06510709,1.0874741107613772e-08,9.899999930951253e-09,-4.49999992824246e-09,0.0,-1.08744228500407e-08
-0.0029387,0.0040453,0.0086979,0.0025,-0.0343678929,0.0470149389,0.0,704.6874,5.5141794291557744e-05,-3.2642401492921636e-05,4.4442000216804445e-05,0.0,5.514104506301482e-05
-0.0040453,-0.0029387,0.0086979,0.0025,-0.0489563508,-0.0352012141,0.0,747.4243,5.63257017347496e-05,-4.569560042000376e-05,-3.293170084361918e-05,0.0,5.6325302379850624e-05
-0.0029387,-0.0040453,0.0413021,0.0025,2.33654e-05,3.18968e-05,0.0,-0.128085,1.4101418699397072e-08,8.29999979856666e-09,1.140000005506181e-08,0.0,-1.4101410430837624e-08
-0.0040453,0.0029387,0.0413021,0.0025,3.27975e-05,-2.39546e-05,0.0,-0.1316512,1.452067532881074e-08,1.1700000079883921e-08,-8.599999823388771e-09,0.0,-1.4520446995833214e-08
0.0024998,0.0043303,0.0430023,0.0025,-1.23959e-05,-2.13721e-05,0.0,-0.02728633,8.42199465722615e-09,-4.199999903420348e-09,-7.3000001599154984e-09,0.0,-8.421986095498435e-09
0.0024998,-0.0043303,0.0069977,0.0025,0.0184067571,-0.0339172159,0.0,1031.882,7.297265256056562e-05,3.644969910965301e-05,-6.321730324998498e-05,0.0,7.297264000244354e-05
-0.0048906,0.0010401,0.0055961,0.0025,-0.0095652358,0.0015741533,0.0,1111.021,7.755609840387478e-05,-7.601620018249378e-05,1.537810021545738e-05,0.0,7.755232334389836e-05
-0.0048906,-0.0010401,0.0444039,0.0025,1.55549e-05,3.3673e-06,0.0,0.01018553,5.2172790532267754e-09,5.099999977886682e-09,1.0999999799921056e-09,0.0,-5.217257335356218e-09
-0.0043298,-0.0025006,0.0425023,0.0025,2.46199e-05,1.40666e-05,0.0,-0.05480466,9.811218504296448e-09,8.499999815114734e-09,4.899999961338608e-09,0.0,-9.811214955919578e-09
-0.0043298,0.0025006,0.0074977,0.0025,-0.0400575233,0.0224862911,0.0,959.5993,6.80738958180882e-05,-5.922499985899776e-05,3.3562700991751626e-05,0.0,6.807165971897677e-05
-0.0048907,0.0010399,0.0045928,0.0025,0.0101937375,-0.0025768573,0.0,1126.691,7.420680776704103e-05,-7.271869981195778e-05,1.4786500287300441e-05,0.0,7.420390615163301e-05
-0.0025004,-0.0043299,0.0435192,0.0025,1.04151e-05,1.79344e-05,0.0,-0.01243815,6.946221819958964e-09,3.5000000675466936e-09,6.000000052353016e-09,0.0,-6.946155254282382e-09
-0.0043299,0.0025004,0.0435192,0.0025,1.81834e-05,-1.0739e-05,0.0,-0.003834097,7.0327805801184695e-09,6.100000060627053e-09,-3.5000000675466936e-09,0.0,-7.032753194038954e-09
-0.0025004,0.0043299,0.0064808,0.0025,-0.0143024189,0.0246083946,0.0,1081.84,7.499899220420048e-05,-3.771300180233084e-05,6.482729804702103e-05,0.0,7.499861670857023e-05
-0.0043299,-0.0025004,0.0064808,0.0025,-0.0256198409,-0.0145975561,0.0,1104.062,7.693930092500523e-05,-6.669630238320678e-05,-3.835700044874102e-05,0.0,7.693917970468759e-05
-0.0048907,-0.0010399,0.0454072,0.0025,1.11389e-05,2.3264e-06,0.0,0.02370861,3.5902645301177927e-09,3.5000000675466936e-09,8.000000106811456e-10,0.0,-3.589849697019365e-09
0.0045674,-0.0020345,0.0051975,0.0025,0.0007167946,-0.0001088498,0.0,1148.365,7.672859646845609e-05,7.003619975876063e-05,-3.1340201530838385e-05,0.0,7.672848601861671e-05
0.0045674,0.0020345,0.0448025,0.0025,-1.29709e-05,-5.7782e-06,0.0,0.02045094,4.609772119579247e-09,-4.199999903420348e-09,-1.8999999351621e-09,0.0,-4.609695297350114e-09
0.0020344,0.0045674,0.0051975,0.0025,-0.0001266829,0.0004353659,0.0,1154.805,7.633050699951127e-05,3.1091498385649174e-05,6.971129914745688e-05,0.0,7.633050076728647e-05
0.0020344,-0.0045674,0.0448025,0.0025,-5.6811e-06,1.25814e-05,0.0,0.01651924,4.477722637119541e-09,-1.8000000379103653e-09,4.099999895146311e-09,0.0,-4.4776586162822984e-09
0.0043303,-0.0024998,0.0430023,0.0025,-2.15798e-05,1.21116e-05,0.0,-0.0218361,8.372574633597196e-09,-7.3000001599154984e-09,4.099999895146311e-09,0.0,-8.371990592968837e-09
0.0043303,0.0024998,0.0069977,0.0025,0.0327807571,0.018410196,0.0,1026.751,7.18196970410645e-05,6.236750050447881e-05,3.561409903340973e-05,0.0,7.181891820273473e-05
-0.0029392,0.0040449,0.0046629,0.0025,0.0052222068,-0.0066015766,0.0,1116.562,7.429598190356046e-05,-4.394159986986779e-05,5.9908499679295346e-05,0.0,7.429525189978255e-05
-0.0040449,-0.0029392,0.0046629,0.0025,0.0068531052,0.0057823683,0.0,1192.494,7.533149619121104e-05,-6.116960139479488e-05,-4.396720032673329e-05,0.0,7.53305070710017e-05
-0.0029392,-0.0040449,0.0453371,0.0025,6.8076e-06,9.278e-06,0.0,0.02208456,3.640054924147762e-09,2.1999999599842113e-09,2.900000017902471e-09,0.0,-3.6392817995278826e-09
-0.0040449,0.0029392,0.0453371,0.0025,9.2488e-06,-6.7754e-06,0.0,0.0248946,3.640054924147762e-09,2.900000017902471e-09,-2.1999999599842113e-09,0.0,-3.6392817995278826e-09
0.0005205735,0.0049728,0.0477681,0.0025,-4.368e-07,-3.7618e-06,0.0,0.01804178,1.104536129226119e-09,-1.000000013351432e-10,-1.0999999799921056e-09,0.0,-1.1044332878795693e-09
0.0005205735,-0.0049728,0.0022319,0.0025,-0.0026934221,0.0300648316,0.0,790.6722,4.21300319430884e-05,4.416499905346427e-06,-4.189789979136549e-05,0.0,4.213002002154392e-05
-0.00104,0.0048906,0.044404,0.0025,3.1888e-06,-1.55952e-05,0.0,0.01308948,5.1971147385643235e-09,9.999999717180685e-10,-5.099999977886682e-09,0.0,-5.1964568602985706e-09
-0.00104,-0.0048906,0.005596,0.0025,-0.0011622339,-0.0095318537,0.0,1140.215,7.678545807721093e-05,-1.6144700566655956e-05,-7.506900146836415e-05,0.0,7.678525384372491e-05
-0.0020338,0.0045677,0.0087966,0.0025,-0.0240812988,0.0543673513,0.0,712.2381,5.3951323934597895e-05,-2.2098500267020427e-05,4.921789877698757e-05,0.0,5.3951065451005725e-05
-0.0020338,-0.0045677,0.0412034,0.0025,1.65919e-05,3.69746e-05,0.0,-0.1554456,1.4549914162387267e-08,5.900000044078979e-09,1.3300000212268515e-08,0.0,-1.4549900313222397e-08
-0.0045677,0.0020338,0.0412034,0.0025,3.7811e-05,-1.69518e-05,0.0,-0.1304892,1.4814182769384843e-08,1.3500000228816589e-08,-6.100000060627053e-09,0.0,-1.4813959120160702e-08
-0.0045677,-0.0020338,0.0087966,0.0025,-0.0554203029,-0.0248965426,0.0,719.1193,5.516047895071097e-05,-5.035680078435689e-05,-2.2513799194712192e-05,0.0,5.516041603331832e-05
-0.0020338,-0.0045677,0.0046833,0.0025,0.0045155702,0.0087509512,0.0,1140.038,7.416748121613637e-05,-3.0554598197340965e-05,-6.758129893569276e-05,0.0,7.416629273883368e-05
-0.0020338,0.0045677,0.0453167,0.0025,4.6216e-06,-1.06451e-05,0.0,0.0225708,3.7161809185448647e-09,1.500000013088254e-09,-3.4000000592726565e-09,0.0,-3.716159224093074e-09
0.0010403,0.0048906,0.0040969,0.0025,-0.0046602975,-0.0185245156,0.0,1094.846,6.952871626708657e-05,1.4429199836740736e-05,6.801499694120139e-05,0.0,6.952870367680185e-05
0.0010403,-0.0048906,0.0459031,0.0025,-1.9893e-06,9.0923e-06,0.0,0.02456368,2.8635642745911127e-09,-5.999999941330714e-10,2.800000009628434e-09,0.0,-2.8635609777491466e-09
-0.0045676,0.0020341,0.041706,0.0025,3.29867e-05,-1.48999e-05,0.0,-0.09712381,1.2753431199996612e-08,1.1600000071609884e-08,-5.2999999944347564e-09,0.0,-1.2752842163364642e-08
-0.0045676,-0.0020341,0.008294,0.0025,-0.0519244628,-0.0234133063,0.0,810.6861,6.117347220424563e-05,-5.585079998127185e-05,-2.495760054443963e-05,0.0,6.11734226705924e-05
0.0010338,0.004892,0.0480397,0.0025,-6.477e-07,-3.0473e-06,0.0,0.01573316,9.219544572225402e-10,-2.000000026702864e-10,-9.000000189551827e-10,0.0,-9.219045058600495e-10
0.0010338,-0.004892,0.0019603,0.0025,-0.0059077489,0.028551657,0.0,750.8114,3.692137761390768e-05,7.639399882464204e-06,-3.612240107031539e-05,0.0,3.692137838196951e-05
-0.0045677,0.0020338,0.0046833,0.0025,0.0082373726,-0.0039604454,0.0,1148.309,7.431235280819237e-05,-6.811060302425176e-05,2.9719900339841843e-05,0.0,7.431031884750673e-05
-0.0045677,-0.0020338,0.0453167,0.0025,1.08282e-05,4.7659e-06,0.0,0.02247085,3.7161809185448647e-09,3.4000000592726565e-09,1.500000013088254e-09,0.0,-3.716159224093074e-09
-0.0015456,0.0047551,0.0436033,0.0025,6.3472e-06,-1.95949e-05,0.0,-0.002979487,6.83081236019234e-09,2.099999951710174e-09,-6.500000093723202e-09,0.0,-6.830801759297178e-09
-0.0015456,-0.0047551,0.0063967,0.0025,-0.0076481303,-0.0242898261,0.0,1094.141,7.51973275328055e-05,-2.3616099497303367e-05,-7.139270019251853e-05,0.0,7.519632692023007e-05
-0.0029392,0.0040448,0.0051675,0.0025,-0.0006140079,0.0013306785,0.0,1159.431,7.644051947863773e-05,-4.519640060607344e-05,6.164769729366526e-05,0.0,7.643984998952254e-05
-0.0029392,-0.0040448,0.0448325,0.0025,8.1084e-06,1.10841e-05,0.0,0.01867717,4.360045657847422e-09,2.5999999930803597e-09,3.5000000675466936e-09,0.0,-4.3598047168996734e-09
-0.0033454,0.003716,0.0083975,0.0025,-0.0377947635,0.0413963068,0.0,785.9824,5.8648194681154564e-05,-3.950679820263758e-05,4.334540062700398e-05,0.0,5.864710490091022e-05
-0.0033454,-0.003716,0.0416025,0.0025,2.46199e-05,2.70181e-05,0.0,-0.1098952,1.2955693406979663e-08,8.699999831662808e-09,9.599999906129142e-09,0.0,-1.2955623455122856e-08
-0.002034,-0.0045676,0.041706,0.0025,1.43708e-05,3.20873e-05,0.0,-0.09906761,1.2488794887133281e-08,5.099999977886682e-09,1.140000005506181e-08,0.0,-1.2488776586667971e-08
-0.002034,0.0045676,0.008294,0.0025,-0.0226432527,0.0508916331,0.0,798.0843,5.967546167084947e-05,-2.4433600628981367e-05,5.444409907795489e-05,0.0,5.9675215565189316e-05
-0.0033454,-0.003716,0.0461472,0.0025,5.7739e-06,6.2212e-06,0.0,0.02469703,2.6172504163923804e-09,1.8000000379103653e-09,1.8999999351621e-09,0.0,-2.616405310289227e-09
-0.003716,0.0033454,0.0461472,0.0025,6.2038e-06,-5.6432e-06,0.0,0.02445983,2.6172504163923804e-09,1.8999999351621e-09,-1.8000000379103653e-09,0.0,-2.616405310289227e-09
-0.0033454,0.003716,0.0038528,0.0025,0.0150854157,-0.0160251424,0.0,1076.722,6.742201367160305e-05,-4.531249942374416e-05,4.992500180378556e-05,0.0,6.742147321966638e-05
-0.003716,-0.0033454,0.0038528,0.0025,0.0168027011,0.0158919389,0.0,1035.844,6.793833017582074e-05,-5.078980029793456e-05,-4.5122200390323997e-05,0.0,6.793687541856858e-05
-0.0040449,-0.0029392,0.0051675,0.0025,-0.0014164391,-0.0002679192,0.0,1166.359,7.769413787173107e-05,-6.307919829851016e-05,-4.535850166575983e-05,0.0,7.769319151219173e-05
-0.0040449,0.0029392,0.0448325,0.0025,1.11223e-05,-8.171e-06,0.0,0.02001255,4.440720680065624e-09,3.6000000758207307e-09,-2.5999999930803597e-09,0.0,-4.4407019944917026e-09
-0.0047551,-0.0015456,0.0436033,0.0025,1.95514e-05,6.3292e-06,0.0,-0.003293972,6.83081236019234e-09,6.500000093723202e-09,2.099999951710174e-09,0.0,-6.830801759297178e-09
-0.0047551,0.0015456,0.0063967,0.0025,-0.0250636568,0.0076890352,0.0,1097.312,7.567806460428983e-05,-7.22066979506053e-05,2.2657499357592314e-05,0.0,7.567417996128152e-05
-0.0010399,0.0048907,0.0454072,0.0025,2.2739e-06,-1.11566e-05,0.0,0.02529802,3.5693137334646963e-09,7.000000024071085e-10,-3.5000000675466936e-09,0.0,-3.5690518379247194e-09
-0.0010399,-0.0048907,0.0045928,0.0025,0.0033086551,0.0099272397,0.0,1126.692,7.353819819400087e-05,-1.5463499948964454e-05,-7.189399912022054e-05,0.0,7.353800098732193e-05
-0.003716,-0.0033453,0.0083975,0.0025,-0.0434173384,-0.0383186174,0.0,824.4968,5.9748435887740925e-05,-4.467120015760884e-05,-3.967820157413371e-05,0.0,5.974712077008726e-05
-0.003716,0.0033453,0.0416025,0.0025,2.77139e-05,-2.49745e-05,0.0,-0.1026118,1.323820253418262e-08,9.799999922677216e-09,-8.899999848210882e-09,0.0,-1.323807658198256e-08
-0.0029395,0.0040447,0.0422027,0.0025,1.85899e-05,-2.55513e-05,0.0,-0.0725444,1.0962208030207421e-08,6.4000000854491645e-09,-8.899999848210882e-09,0.0,-1.0962069361616922e-08
-0.0029395,-0.0040447,0.0077973,0.0025,-0.0303229168,-0.0401939498,0.0,896.7587,6.557616143254563e-05,-3.90464992960915e-05,-5.268400127533823e-05,0.0,6.557333063930172e-05
0.0043297,-0.0025007,0.0034802,0.0025,-0.024484314,0.0141275054,0.0,1050.715,6.265458068810403e-05,5.422380127129145e-05,-3.1390700314659625e-05,0.0,6.265454984734874e-05
0.0043297,0.0025007,0.0465198,0.0025,-6.435e-06,-3.6956e-06,0.0,0.02483626,2.2825423773298326e-09,-1.999999943436137e-09,-1.0999999799921056e-09,0.0,-2.2820430102890588e-09
-0.0040447,-0.0029394,0.0422027,0.0025,2.51226e-05,1.80503e-05,0.0,-0.06332445,1.0822660989617816e-08,8.799999839936845e-09,6.3000000771751274e-09,0.0,-1.0822387330917949e-08
-0.0040447,0.0029394,0.0077973,0.0025,-0.0405891901,0.0287996463,0.0,906.4485,6.509227387141436e-05,-5.2944898925488815e-05,3.786609886446968e-05,0.0,6.509042336157699e-05
0.0025006,0.0043298,0.0034802,0.0025,-0.0138625914,-0.0240805277,0.0,1021.723,6.256310734897852e-05,3.1457799195777625e-05,5.407910066423938e-05,0.0,6.25628054223594e-05
0.0025006,-0.0043298,0.0465198,0.0025,-3.7388e-06,6.2499e-06,0.0,0.02517327,2.1954498219400875e-09,-1.0999999799921056e-09,1.8999999351621e-09,0.0,-2.195448605898931e-09
-0.0025004,-0.0043299,0.0430153,0.0025,1.21275e-05,2.08785e-05,0.0,-0.02803985,8.198780321322374e-09,4.099999895146311e-09,7.100000143367424e-09,0.0,-8.198780397650207e-09
-0.0043299,0.0025004,0.0430153,0.0025,2.12319e-05,-1.25321e-05,0.0,-0.02345035,8.335466539222125e-09,7.200000151641461e-09,-4.199999903420348e-09,0.0,-8.335386303924552e-09
-0.0025004,0.0043299,0.0069847,0.0025,-0.0190546582,0.0327012884,0.0,1040.422,7.199870015028864e-05,-3.6211898986948654e-05,6.22294974164106e-05,0.0,7.199830579187032e-05
-0.0043299,-0.0025004,0.0069847,0.0025,-0.0338053643,-0.0194276653,0.0,1043.967,7.388624362647533e-05,-6.405299791367725e-05,-3.682919850689359e-05,0.0,7.388611466636018e-05
0.0025008,-0.0043297,0.0445031,0.0025,-7.7018e-06,1.32065e-05,0.0,0.01565944,4.9739319329944465e-09,-2.4999999848063226e-09,4.2999999116943854e-09,0.0,-4.973911883927873e-09
