x,y,z,t,u_scaled,v_scaled,w_scaled,p_scaled,d,dx,dy
0.0049496931,-0.0010521233,0.0426021,0.01,-0.0148111409,0.003042222,0.0,857.383,6.0246118664508685e-05,5.899310053791851e-05,-1.2223299563629553e-05
0.004891506,0.0010404703,0.0078992,0.01,-0.0003003388,-0.000320118,0.0,0.8789878,1.1148982821396203e-06,8.060000027398928e-07,7.703000051151321e-07
0.0049504883,-0.0010520274,0.0421008,0.01,-0.0193138661,0.0039504386,0.0,868.8375,6.10459319432266e-05,5.9788300859509036e-05,-1.2327400327194482e-05
-0.0020588479,0.0046233269,0.0423006,0.01,0.0074724135,-0.0157711617,0.0,879.6813,6.101561666582711e-05,-2.484789911250118e-05,5.5726901337038726e-05
-0.0020342877,-0.0045669185,0.0076994,0.01,-0.0005554284,-0.0027306226,0.0,3.885,7.39738823085645e-07,-2.877000042644795e-07,6.815000119786419e-07
0.0047555841,-0.0015447597,0.0053994,0.01,-0.0004267009,0.0001138821,0.0,1.909786,8.845320280670421e-07,4.840999849875516e-07,7.402999813166389e-07
0.0048029786,0.0015609669,0.0446006,0.01,0.0033222959,0.0011473633,0.0,733.6416,5.031486216466874e-05,4.7878598707029596e-05,1.546689964015968e-05
-0.0020575555,-0.0046214464,0.0402004,0.01,0.0134018783,0.0307918233,0.0,811.9621,5.8752040786203e-05,-2.3955499273142777e-05,-5.364639946492389e-05
-0.0046209906,0.0020574445,0.0402004,0.01,0.0310865837,-0.0134998756,0.0,826.1858,5.829065048601478e-05,-5.3190600738162175e-05,2.3844500901759602e-05
-0.0020338809,0.0045685893,0.0097996,0.01,-0.0006577969,0.0001003278,0.0,8.116181,8.377942890547274e-07,-2.808999965964176e-07,7.89299974712776e-07
-0.0045685844,-0.0020328599,0.0097996,0.01,0.0011489258,0.0006508528,0.0,1.883281,1.078439368029649e-06,-7.844000151635555e-07,7.401000061690866e-07
-0.0043308591,-0.002499119,0.0094995,0.01,0.0013878226,0.0004007887,0.0,3.246188,1.0219461046290235e-06,-6.591000101252575e-07,7.809999829078151e-07
-0.0025002016,0.0043309545,0.0094995,0.01,-0.0007832711,0.0001177471,0.0,7.898766,8.12547114037443e-07,-3.016000107436412e-07,7.544999789388385e-07
-0.002529736,-0.0043819103,0.0405005,0.01,0.0157021033,0.0275784558,0.0,830.1356,5.970043639536016e-05,-2.983599915751256e-05,-5.171029988559894e-05
-0.0043816068,0.002529828,0.0405005,0.01,0.0281231698,-0.0158613324,0.0,824.3255,5.9483983932295814e-05,-5.1406801503617316e-05,2.9928000003565103e-05
0.0045684738,0.0020343408,0.0077995,0.01,-0.0003753779,-0.0002540334,0.0,2.387825,1.0013945939135738e-06,6.738000024597568e-07,7.407999760289385e-07
0.0020335316,-0.004566715,0.0077995,0.01,-0.0011756701,-9.31419e-05,0.0,1.688188,1.0871539188883617e-06,-6.839999855401402e-08,1.085000008060888e-06
0.0046234607,-0.002057977,0.0422005,0.01,-0.0170330568,0.0074821084,0.0,851.1151,6.076472345739603e-05,5.566070103668608e-05,-2.437699913571123e-05
0.002058363,0.0046230798,0.0422005,0.01,-0.0077621918,-0.0166959824,0.0,873.0633,6.057278733351268e-05,2.4762999601080082e-05,5.527980101760477e-05
-0.0020561991,-0.004617905,0.0437184,0.01,0.0017360997,0.0035914439,0.0,809.4431,5.503666397999041e-05,-2.2099100533523597e-05,-5.040500036557205e-05
-0.0046183762,0.0020572098,0.0437184,0.01,0.0042917805,-0.0016858276,0.0,807.8933,5.587889245362021e-05,-5.087619865662418e-05,2.310980016773101e-05
-0.0020342314,0.0045678277,0.0062816,0.01,-0.0007095619,0.000434762,0.0,2.447642,3.5306265999679454e-07,-1.314000002139437e-07,3.2770000757409434e-07
-0.0045678083,-0.0020333026,0.0062816,0.01,0.0013995142,-0.0001068999,0.0,-0.06874316,8.549243375455262e-07,-3.0830000241621747e-07,7.973999913701846e-07
0.0015457089,0.0047557332,0.0053994,0.01,-7.74179e-05,-0.0002215828,0.0,1.384362,6.162154022604227e-07,3.089000131240027e-07,5.332000228008837e-07
0.001561332,-0.0048025677,0.0446006,0.01,0.0014596917,-0.0041095647,0.0,737.0803,4.9975271394941956e-05,1.593200067873113e-05,-4.736769915325567e-05
0.0010523205,0.0049491827,0.0426021,0.01,-0.0031551495,-0.0142635349,0.0,853.5505,5.978708213660866e-05,1.2420499842846766e-05,5.8482699387241155e-05
0.0010397322,-0.0048896751,0.0073979,0.01,-0.001263923,-0.0009158753,0.0,-1.184836,1.0385455198047566e-06,-1.6779999612026586e-07,1.0249000297335442e-06
0.0010522161,0.0049501008,0.0421008,0.01,-0.0041357921,-0.0187118891,0.0,876.8457,6.072578617022373e-05,1.2616100320883561e-05,5.940080154687166e-05
-0.0046225448,-0.0020581607,0.0423006,0.01,0.0165394833,0.0072208077,0.0,867.6888,6.002224836265668e-05,-5.4944801377132535e-05,-2.4160699467756785e-05
-0.0045684817,0.0020348288,0.0076994,0.01,-0.0010018951,0.0007444772,0.0,2.030575,1.2100844060114468e-06,-8.816999752525589e-07,8.288000117318006e-07
0.0010394442,-0.0048896421,0.0078992,0.01,-0.0012238067,-0.0009173214,0.0,2.279003,1.0693109970816295e-06,-1.557999951273814e-07,1.0579000218058354e-06
-0.0049461271,-0.0010512917,0.043401,0.01,0.0072810476,0.0015144998,0.0,828.6539,5.666357901645824e-05,-5.552709990297444e-05,-1.1291699593130033e-05
-0.0048915614,0.0010408629,0.006599,0.01,-0.0001219234,0.0005912626,0.0,4.20388,1.2918538914163946e-06,-9.614000191504601e-07,8.628999808024673e-07
-0.002939044,0.0040459178,0.0091994,0.01,-0.0009253923,0.0001994599,0.0,5.867442,7.959728804962651e-07,-3.440000000409782e-07,7.177999918894784e-07
-0.0029740584,-0.0040939687,0.0408006,0.01,0.0174045997,0.0240395907,0.0,856.3145,6.023788228048943e-05,-3.535840005497448e-05,-4.876869934378192e-05
0.0020557892,-0.0046150642,0.0443008,0.01,0.0007182988,-0.0015248002,0.0,750.8146,5.2184976084390655e-05,2.1689200366381556e-05,-4.7464200179092586e-05
0.0020344313,0.0045682204,0.0056992,0.01,-5.24536e-05,-0.0001236292,0.0,5.447148,7.033177666926349e-07,3.312999865556776e-07,6.2039998738328e-07
-0.0025021478,-0.0043288262,0.0024876,0.01,-0.0005541375,-0.0010983337,0.0,4.292501,2.2814749911503895e-07,-1.4779999446545844e-07,1.7380000372213544e-07
-0.0025129389,0.0043478423,0.0475124,0.01,-0.0066060057,0.0114306283,0.0,357.3031,2.1787422156194225e-05,-1.0938900231849402e-05,1.8842300050891936e-05
-0.0043306751,0.0025010886,0.0079993,0.01,-0.0011874747,0.0007106529,0.0,5.335443,1.105744104279438e-06,-7.750999770905764e-07,7.88600004852924e-07
-0.0025006,-0.0043291868,0.0079993,0.01,-0.0001601531,-0.002366824,0.0,4.431216,7.737274927421822e-07,-3.000000106112566e-07,7.131999950615864e-07
-0.0043823906,-0.002530423,0.0420007,0.01,0.0180432498,0.010234187,0.0,866.3253,6.051989839761518e-05,-5.249059904599562e-05,-3.0122999305604026e-05
-0.002531069,0.0043832427,0.0420007,0.01,0.0106378001,-0.0174384008,0.0,876.127,6.158063479233533e-05,-3.076899884035811e-05,5.334270099410787e-05
-0.0025230691,-0.0043697901,0.0450309,0.01,-0.0032469398,-0.0061586443,0.0,683.6015,4.588145748130046e-05,-2.266910087200813e-05,-3.989009928773157e-05
-0.0043702666,0.0025240693,0.0450309,0.01,-0.005803888,0.0035817425,0.0,691.2491,4.679421181208454e-05,-4.0366601751884446e-05,2.3669299480388872e-05
-0.0043301027,-0.0024997517,0.0049691,0.01,0.0008100794,-0.0006579112,0.0,-1.352018,6.792496947127802e-07,-2.026999936788343e-07,6.482999879153795e-07
-0.00250057,0.0043300037,0.0049691,0.01,-0.0004868778,0.0004410328,0.0,0.09461871,1.991323443917281e-07,-1.700000069604357e-07,1.0370000325110595e-07
-0.0043294726,0.0025022284,0.0024876,0.01,2.74886e-05,-0.0001064004,0.0,4.658014,5.248974161986553e-07,-4.725999929178215e-07,2.2839999758161866e-07
-0.0043477324,-0.0025127154,0.0475124,0.01,-0.010951861,-0.006257922,0.0,373.4241,2.1580606698989868e-05,-1.8732400349108502e-05,-1.0715400094341021e-05
-0.0040457381,-0.0029378968,0.0091994,0.01,0.0013736536,-8.809e-07,0.0,0.04072205,9.66789457379491e-07,-5.380999823501043e-07,8.032000096136471e-07
-0.004093875,0.0029743602,0.0408006,0.01,0.0247614853,-0.0175247848,0.0,861.9974,6.033991667209193e-05,-4.8674999561626464e-05,3.5660199500853196e-05
-0.0033860233,-0.003760997,0.0411007,0.01,0.0185746394,0.0204983485,0.0,870.8569,6.062901229597628e-05,-4.052330041304231e-05,-4.509700011112727e-05
-0.0033459176,0.0037166026,0.0088993,0.01,-0.0010753719,0.0003287195,0.0,4.281822,8.173350352080888e-07,-4.176000061306695e-07,7.026000048426795e-07
0.0015455543,-0.0047541458,0.006091,0.01,-0.001255733,-0.0003733531,0.0,0.2083931,9.652595736042713e-07,-1.4569999962077418e-07,9.542000043438748e-07
0.0015625227,0.0048066925,0.043909,0.01,-0.0006563065,-0.0021219413,0.0,794.9971,5.426591451396234e-05,1.6822699762997217e-05,5.1592498493846506e-05
0.0050275682,-1.876e-07,0.047,0.01,0.0136172514,8.5539e-06,0.0,440.6381,2.7568838049774058e-05,2.7568199584493414e-05,-1.8759999420581153e-07
0.0050031804,0.0005258856,0.0467025,0.01,0.0134812526,0.001478362,0.0,482.1848,3.072770050494e-05,3.058039874304086e-05,3.0051000976527575e-06
0.0050003565,5.07e-07,0.003,0.01,2.8848e-06,0.0002893374,0.0,1.194657,6.197913080541184e-07,3.5650000995701703e-07,5.069999815532356e-07
0.0049729507,-0.0005223498,0.0032975,0.01,-0.0001185175,0.0002658945,0.0,0.8478479,6.361076998473436e-07,3.506999917135545e-07,5.306999923959665e-07
-0.0047557012,-0.0015446588,0.0080933,0.01,0.0013739109,0.0005316196,0.0,-1.349672,1.0339530263081542e-06,-6.011999857946648e-07,8.412000056523539e-07
-0.004813237,0.0015647809,0.0419067,0.01,0.0209507616,-0.0065333644,0.0,857.3635,6.125083018559963e-05,-5.8137000451097265e-05,1.9280900232843123e-05
-0.004973468,0.0005238282,0.0052979,0.01,0.0004270466,0.0002484079,0.0,3.247571,1.1556126082723495e-06,-8.67999972342659e-07,7.629000151609944e-07
-0.0050211687,-0.0005276846,0.0447021,0.01,-0.0044477046,-0.0004106546,0.0,710.689,4.878787149209529e-05,-4.856870145886205e-05,-4.6192999434424564e-06
-0.0047561312,-0.0015443573,0.009599,0.01,0.0009214008,0.0007369169,0.0,1.407694,1.114673409574607e-06,-8.311999977195228e-07,7.427000241477799e-07
-0.0048114036,0.0015634802,0.040401,0.01,0.0313718011,-0.0098712205,0.0,826.6782,5.9037662140326574e-05,-5.6103599490597844e-05,1.838020034483634e-05
-0.0015635625,-0.0048117724,0.040401,0.01,0.0097893005,0.0311982284,0.0,816.7511,5.941376730334014e-05,-1.846250052039977e-05,-5.6472399592166767e-05
-0.0015453645,0.0047561194,0.009599,0.01,-0.0006669327,0.0001538534,0.0,6.166296,8.610322765889578e-07,-2.644999881340482e-07,8.193999860850454e-07
0.0046154851,0.0020553664,0.0443008,0.01,0.0007648549,0.0004732817,0.0,770.084,5.2486469940049574e-05,4.7985100536607206e-05,2.1266399926389568e-05
0.0045679304,-0.0020333312,0.0056992,0.01,-0.0004773709,9.69142e-05,0.0,1.357998,8.810775398160331e-07,4.3040000718974625e-07,7.688000209782331e-07
-0.0037611224,0.0033864263,0.0411007,0.01,0.0212698827,-0.0185419412,0.0,859.2674,6.105917418608442e-05,-4.5222401240607724e-05,4.102629827684723e-05
-0.0037163401,-0.0033445943,0.0088993,0.01,0.0011474601,-0.0005388017,0.0,1.342105,9.18063449262263e-07,-4.4009999555782997e-07,8.056999831751455e-07
0.0005272028,-0.0050025768,0.0467022,0.01,0.0019886073,-0.014277355,0.0,456.9638,3.0283312298706733e-05,3.5305999972479185e-06,-3.0076800612732768e-05
0.0005239376,0.0049725956,0.0032978,0.01,3.60171e-05,-0.0003074151,0.0,2.082949,2.8209311153659655e-07,2.6539998998487135e-07,9.560000080455211e-08
0.004330796,0.0025005325,0.0074993,0.01,-0.0003497196,-0.0001477631,0.0,0.8306651,9.443369322070794e-07,5.96000006680697e-07,7.324999842239777e-07
0.0024997861,-0.0043291368,0.0074993,0.01,-0.0011237456,0.0001276116,0.0,-0.724208,1.063290824276919e-06,-1.3900000261912737e-08,1.0631999884935794e-06
0.0043825881,-0.002529641,0.0425007,0.01,-0.0137132096,0.0078340706,0.0,848.9286,6.029094583936967e-05,5.2388098993105814e-05,-2.9840999559382908e-05
0.002530082,0.0043822087,0.0425007,0.01,-0.0081583996,-0.0134852452,0.0,863.4944,6.0182261222507805e-05,3.0282000807346776e-05,5.200870145927183e-05
0.0010495834,-0.0049328139,0.0454014,0.01,0.0024341004,-0.0099449198,0.0,638.1257,4.3266016291454434e-05,9.483400390308816e-06,-4.221389826852828e-05
0.0010404107,0.0048909487,0.0045986,0.01,-1.63345e-05,-0.00029957,0.0,2.040336,4.670397970585327e-07,3.1069998840393964e-07,3.487000128643558e-07
0.0048910645,-0.0010395226,0.0045986,0.01,-0.0003346133,0.0002093164,0.0,2.116766,8.213592650463397e-07,4.645000046821224e-07,6.774000098630495e-07
0.0049333139,0.0010491208,0.0454014,0.01,0.0091194427,0.0019909527,0.0,631.5238,4.363551124697551e-05,4.271389843779616e-05,8.920799700717907e-06
0.001445,0.0024176,0.0,0.01,0.0025280812,0.0022405571,0.0047670824,0.0,0.0,0.0,0.0
0.001445,-0.0024176,0.05,0.01,-0.0011456077,0.0006174565,0.1546090004,0.0,0.0,0.0,0.0
-0.0015642661,-0.0048131668,0.0419067,0.01,0.0063577383,0.020392584,0.0,872.4265,6.1023929447401315e-05,-1.8766100765787996e-05,-5.8066798374056816e-05
-0.0015456871,0.0047558007,0.0080933,0.01,-0.0008162826,0.000253147,0.0,7.153034,7.252495493048627e-07,-1.8709999949351186e-07,7.00700013567257e-07
-0.0040455462,0.0029399427,0.0082992,0.01,-0.0012408582,0.0006132025,0.0,3.70961,9.844682153925532e-07,-6.462000214924046e-07,7.427000241477799e-07
-0.002939525,-0.0040441471,0.0082992,0.01,0.0002996611,-0.0018092607,0.0,1.288746,8.200508432310016e-07,-3.250000020216248e-07,7.529000072281633e-07
-0.0040940282,-0.0029748284,0.0417008,0.01,0.0188513679,0.0134890417,0.0,868.0129,6.068742004572414e-05,-4.9128200771519914e-05,-3.562839992810041e-05
-0.0029753411,0.0040948383,0.0417008,0.01,0.0140323796,-0.0184198275,0.0,852.6065,6.164424121379852e-05,-3.614110028138384e-05,4.993829861632548e-05
-0.0033869194,0.0037613349,0.0414008,0.01,0.0176381213,-0.0188233366,0.0,865.2194,6.150958506623283e-05,-4.101940066902898e-05,4.58348986285273e-05
-0.0033462695,-0.0037147131,0.0085992,0.01,0.0007623205,-0.0011691975,0.0,-0.6333176,8.69334144226741e-07,-3.694999861636461e-07,7.868999887250538e-07
0.0047558722,0.0015465079,0.006091,0.01,-0.0001425845,0.0002247765,0.0,5.094638,1.1175845884281443e-06,7.721999963905546e-07,8.078999940153153e-07
0.0048074474,-0.0015625695,0.043909,0.01,-0.0024461291,0.0007579774,0.0,771.3482,5.499845792655833e-05,5.234740092419088e-05,-1.686950054136105e-05
-0.0037606492,-0.0033865834,0.0414008,0.01,0.0190714228,0.0169632044,0.0,867.781,6.077490616007708e-05,-4.514920146903023e-05,-4.06834005843848e-05
-0.0037160213,0.003346612,0.0085992,0.01,-0.0011934835,0.0004783953,0.0,3.457588,8.824384849503986e-07,-5.213000235926302e-07,7.119999736460159e-07
0.0015449775,-0.0047542276,0.0075987,0.01,-0.0012413245,-0.0004506661,0.0,2.093951,1.0793738738357206e-06,-1.2249999770119757e-07,1.0723999821493635e-06
0.0015637727,0.0048125516,0.0424013,0.01,-0.0052967527,-0.0156279484,0.0,866.1421,6.0219725128263235e-05,1.8672699297894724e-05,5.7251600082963705e-05
-0.001545878,-0.0047545012,0.0068985,0.01,-0.0009024154,-0.0028471712,0.0,3.634223,6.601858899557556e-07,-2.7799998747468635e-07,5.987999998069427e-07
-0.0015637999,0.0048109267,0.0431015,0.01,0.0031858778,-0.0090723699,0.0,850.9436,5.8718454965855926e-05,-1.819990029616747e-05,5.5826698371674865e-05
0.0043772257,0.0025276666,0.044001,0.01,-0.0016751561,-0.0007231916,0.0,785.6638,5.4568728955928236e-05,4.73256986879278e-05,2.7166599465999752e-05
0.0043302649,-0.0024996907,0.005999,0.01,-0.0005518415,0.0001127225,0.0,1.618339,8.877603931978229e-07,3.6489998933575407e-07,8.092999905784382e-07
0.0040458227,0.0029394252,0.0071992,0.01,-0.0002780308,-5.07093e-05,0.0,1.11835,8.939409212871396e-07,5.22700020155753e-07,7.251999818436161e-07
0.0029387527,-0.0040442783,0.0071992,0.01,-0.0010265267,0.0002324585,0.0,1.01323,1.023058302962454e-06,5.2699999031347033e-08,1.0216999726253562e-06
0.0029738706,0.0040932183,0.0428008,0.01,-0.0078791667,-0.0102691804,0.0,842.1777,5.9440175391500816e-05,3.517060031299479e-05,4.791829996975139e-05
0.004093583,-0.0029733896,0.0428008,0.01,-0.0104186927,0.007508163,0.0,852.0751,5.945263910689391e-05,4.828300006920472e-05,-3.4689601307036355e-05
-0.0005237993,-0.0049720186,0.004797,0.01,-0.0010700626,-0.0018326077,0.0,1.883957,5.420302500169782e-07,-2.490999975179875e-07,4.813999794350821e-07
-0.0005283473,0.005017343,0.045203,0.01,-0.0009111756,0.0080828959,0.0,653.6018,4.509885548031889e-05,-4.7970997911761515e-06,4.4843000068794936e-05
-0.0047560635,0.0015464538,0.0068985,0.01,-0.0005160701,0.0006800583,0.0,5.073797,1.2873642845079303e-06,-9.635000424168538e-07,8.537999747204594e-07
0.0025279305,-0.0043766653,0.044001,0.01,-0.0005324046,0.0009259113,0.0,766.3517,5.426713323686272e-05,2.7530499210115522e-05,-4.676530079450458e-05
0.0025007545,0.0043305768,0.005999,0.01,-4.60032e-05,-2.36562e-05,0.0,4.182328,7.640212515980238e-07,3.5450000268610893e-07,6.768000275769737e-07
-0.0020342593,0.0045679383,0.0067847,0.01,-0.0007859978,0.0004268061,0.0,2.199229,4.66351139039034e-07,-1.5930000074604322e-07,4.382999918561836e-07
-0.0045678453,-0.0020332793,0.0067847,0.01,0.0014999309,2.59659e-05,0.0,-0.1384436,8.903822390493588e-07,-3.4530000903032487e-07,8.206999950743921e-07
-0.0020572553,-0.0046201476,0.0432153,0.01,0.0036165106,0.0080397245,0.0,816.7134,5.751467324444093e-05,-2.3155300368671305e-05,-5.264759965939447e-05
-0.0046205479,0.0020581874,0.0432153,0.01,0.008780824,-0.0036500162,0.0,811.2366,5.826046981383115e-05,-5.3047901019454e-05,2.4087399651762098e-05
0.00475606,0.0015458688,0.0075987,0.01,-0.0003445996,-0.0002117057,0.0,2.85819,1.081042796613474e-06,7.599999776175537e-07,7.688000209782331e-07
0.0048130348,-0.0015634939,0.0424013,0.01,-0.016096949,0.0051161934,0.0,863.385,6.0594080423470587e-05,5.7734800066100433e-05,-1.8393899154034443e-05
0.0033848656,0.00375934,0.043101,0.01,-0.0070361036,-0.0072743798,0.0,824.1158,5.8616456954041496e-05,3.9465601730626076e-05,4.333999822847545e-05
0.0037597048,-0.0033843533,0.043101,0.01,-0.0073857661,0.0066122104,0.0,835.7033,5.8544592320686206e-05,4.370480019133538e-05,-3.895330155501142e-05
0.003345529,-0.00371503,0.006899,0.01,-0.0009050521,0.0002458689,0.0,-0.3550049,9.78540242613235e-07,1.2900000001536682e-07,9.699999736767495e-07
0.0037164608,0.003346121,0.006899,0.01,-0.0001974839,2.20387e-05,0.0,1.250005,8.55673818023206e-07,4.608000097050535e-07,7.209999921542476e-07
-0.0048101982,-0.0015630573,0.0431015,0.01,0.0098714557,0.0031309548,0.0,867.6323,5.7797657063929364e-05,-5.5098200391512364e-05,-1.7457299691159278e-05
-0.0025005913,0.0043300933,0.005473,0.01,-0.0005935873,0.0005048498,0.0,-0.7426251,2.719569351938844e-07,-1.913000033937351e-07,1.9329999645378848e-07
-0.0043301054,-0.0024996995,0.005473,0.01,0.0010085285,-0.0005784263,0.0,0.5114648,7.299927347048651e-07,-2.053999992313038e-07,7.004999815762858e-07
-0.002525016,-0.0043731523,0.044527,0.01,-0.0013670179,-0.0028373198,0.0,722.6872,4.976654236088507e-05,-2.4615999791421928e-05,-4.32523011113517e-05
-0.004373761,0.0025261365,0.044527,0.01,-0.0023424523,0.0015998696,0.0,756.1675,5.0854250730481e-05,-4.386100044939667e-05,2.5736500901984982e-05
0.0029724848,-0.0040898113,0.0437011,0.01,-0.0023681354,0.0032323813,0.0,798.81,5.592180241364986e-05,3.318479866720736e-05,-4.501130024436861e-05
0.0029396791,0.0040455042,0.0062989,0.01,-6.90688e-05,4.03957e-05,0.0,0.5007679,7.997589932529081e-07,3.7909998695795366e-07,7.041999765533546e-07
-0.0015457185,0.004755964,0.0085956,0.01,-0.000795943,0.0002183665,0.0,7.465743,7.946308642203803e-07,-2.185000056442732e-07,7.639999921593699e-07
-0.0015643668,-0.0048133631,0.0414044,0.01,0.0076314927,0.0244930654,0.0,871.2098,6.114656571298838e-05,-1.8866800019168295e-05,-5.816309931105934e-05
0.0033846441,-0.00375783,0.0434011,0.01,-0.0046627853,0.0051451726,0.0,832.3842,5.73905163037125e-05,3.8644098822260275e-05,-4.2430001485627145e-05
0.0033464138,0.0037161166,0.0065989,0.01,-0.0001217055,5.71929e-05,0.0,3.578897,8.274938068097981e-07,4.1379999515811505e-07,7.166000273173267e-07
0.0037583843,0.0033842787,0.0434011,0.01,-0.0056872237,-0.0046168427,0.0,834.1246,5.755787424277514e-05,4.2984298488590866e-05,3.8278700230875984e-05
0.0040903975,0.0029721375,0.0437011,0.01,-0.0039082561,-0.0024438485,0.0,827.2353,5.619104558718391e-05,4.559749868349172e-05,3.283749902038835e-05
0.0037156098,-0.0033450873,0.0065989,0.01,-0.0007721632,0.0002082173,0.0,2.352818,9.36502715376264e-07,2.098000067007888e-07,9.126999884756515e-07
0.0040450897,-0.0029384434,0.0062989,0.01,-0.0006470172,0.0001543636,0.0,0.953029,9.042619240062777e-07,2.897000115353876e-07,8.56600024690124e-07
0.0049238433,0.0010468112,0.0464048,0.01,0.0130036853,0.0028467504,0.0,521.7794,3.3835938666015863e-05,3.3143300242954865e-05,6.811199909861898e-06
0.0048910402,-0.001039443,0.0035952,0.01,-0.0002192943,0.0002462459,0.0,0.7249077,6.526752827085147e-07,3.4019998906842375e-07,5.570000212173909e-07
-0.004755877,-0.0015446812,0.0085956,0.01,0.0012636322,0.0006189239,0.0,0.05101805,1.062432374965283e-06,-6.77000002724526e-07,8.188000037989696e-07
-0.0048132871,0.0015646939,0.0414044,0.01,0.0249083584,-0.0078080436,0.0,863.7627,6.117611337685958e-05,-5.808709829580039e-05,1.919389978866093e-05
0.0018099277,0.0026574342,0.0,0.01,0.0025280812,0.0022405571,0.0047670824,0.0,0.0,0.0,0.0
0.0017872719,0.0021378885,0.0,0.01,0.0027552736,0.002510225,0.0050774117,0.0,0.0,0.0,0.0
0.0018056222,-0.0026551667,0.05,0.01,-0.0021273383,0.002723957,0.1530737743,0.0,0.0,0.0,0.0
0.0017851056,-0.0021356874,0.05,0.01,-0.0021007162,0.0001347728,0.1538605712,0.0,0.0,0.0,0.0
-0.0020338732,0.0045685843,0.0092986,0.01,-0.0007542733,0.0001566777,0.0,3.546627,8.30520775707555e-07,-2.7319998707753257e-07,7.843000275897793e-07
-0.0045685058,-0.0020328222,0.0092986,0.01,0.0013161041,0.0005809557,0.0,1.289231,1.0502982377147418e-06,-7.058000051074487e-07,7.77799982643046e-07
-0.0020580799,-0.0046227643,0.0407014,0.01,0.0121692754,0.0280485109,0.0,832.9858,6.016925908625126e-05,-2.447989936626982e-05,-5.4964300943538547e-05
-0.004622483,0.0020581778,0.0407014,0.01,0.0284740032,-0.012334058,0.0,825.9205,5.9952471929136664e-05,-5.4683001508237794e-05,2.457779919495806e-05
-0.0049734383,0.0005237632,0.004797,0.01,0.0004356677,0.0001280532,0.0,3.55268,1.0905928320426028e-06,-8.38300024952332e-07,6.97600000876264e-07
-0.0050171935,-0.0005273232,0.045203,0.01,-0.0080917332,-0.0007541472,0.0,687.4426,4.479628842091188e-05,-4.459350020624697e-05,-4.257599812262924e-06
-0.0015640689,-0.0048128297,0.0409025,0.01,0.0087850271,0.0281148552,0.0,845.5388,6.060902524041012e-05,-1.8768900190480053e-05,-5.7629698858363554e-05
-0.0015455447,0.0047560037,0.0090975,0.01,-0.0007452615,0.0001837388,0.0,4.044228,8.401260629398166e-07,-2.4470000425935723e-07,8.037000043259468e-07
-0.0048125967,0.0015641894,0.0409025,0.01,0.0284111548,-0.0089301376,0.0,856.9567,6.042508175596595e-05,-5.739670086768456e-05,1.888939914351795e-05
-0.0047559554,-0.0015445141,0.0090975,0.01,0.0011117822,0.0006876319,0.0,-0.6213615,1.0900770348598599e-06,-7.553999807896616e-07,7.858999993004545e-07
-0.0020342872,0.0045680421,0.0072878,0.01,-0.0008408485,0.0003961604,0.0,4.896484,5.735121817451727e-07,-1.8720000127814274e-07,5.420999968919205e-07
-0.0045678973,-0.0020332672,0.0072878,0.01,0.001555519,0.0001575424,0.0,-0.564755,9.227150599144807e-07,-3.9729999912196945e-07,8.328000262736168e-07
-0.002058057,-0.0046218105,0.0427122,0.01,0.0055074826,0.0125209121,0.0,861.03,5.935965236858465e-05,-2.3956999939400703e-05,-5.431050158222206e-05
-0.0046221267,0.0020588739,0.0427122,0.01,0.0133006578,-0.0056177044,0.0,880.3639,5.9981852245982736e-05,-5.462670014821924e-05,2.4773900804575533e-05
-0.0010402741,-0.0048900455,0.0060977,0.01,-0.001081709,-0.0025774521,0.0,2.209976,6.185475172060251e-07,-2.7409998892835574e-07,5.544999908124737e-07
-0.0010514549,0.0049441373,0.0439023,0.01,0.0004299672,-0.0019629056,0.0,791.8046,5.474903809954412e-05,-1.145490023191087e-05,5.3537300118478015e-05
-0.0049435493,-0.0010508537,0.0439023,0.01,0.0025145247,0.0005398716,0.0,767.3351,5.403027171269059e-05,-5.2949300879845396e-05,-1.075369982572738e-05
-0.004891558,0.001040932,0.0060977,0.01,1.81356e-05,0.0004955566,0.0,5.331035,1.2688529977822327e-06,-9.579999868947198e-07,8.320000119965698e-07
-0.0005236847,-0.0049720776,0.0042965,0.01,-0.0010093781,-0.0016194919,0.0,3.717606,4.830303055314289e-07,-2.3430000339885737e-07,4.224000065278233e-07
-0.0005277466,0.0050128039,0.0457035,0.01,-0.0011912927,0.0108133707,0.0,617.3805,4.053223165101372e-05,-4.29620013164822e-06,4.030390118714422e-05
-0.0049733949,0.0005234943,0.0042963,0.01,0.0004100011,1.48848e-05,0.0,4.948848,1.0097629683514242e-06,-7.949000178086862e-07,6.22699985797226e-07
-0.0046212796,-0.0020578997,0.0428019,0.01,0.012150701,0.0052906233,0.0,863.0627,5.8729816373670474e-05,-5.3779600420966744e-05,-2.3599699488840997e-05
-0.0045684073,0.002035127,0.0071981,0.01,-0.0008372164,0.0007323905,0.0,3.628272,1.2276491361262742e-06,-9.072999773707124e-07,8.270000080301543e-07
0.0047991443,0.0015599538,0.045102,0.01,0.0069921958,0.0023458585,0.0,683.413,4.6262623072834685e-05,4.4044300011591986e-05,1.4153800293570384e-05
0.0015604177,-0.0047986454,0.045102,0.01,0.0027125148,-0.0078852136,0.0,651.513,4.596534199663438e-05,1.4717699741595425e-05,-4.354539851192385e-05
